date,y_obs,y_sim
1985-12-14,2.702201,3.3319128
1985-12-15,2.229685,1.4325916
1985-12-16,2.0229592,1.556289
1985-12-17,1.9195964,2.0303168
1985-12-18,1.7867012,1.4582074
1985-12-19,1.432314,1.0330058
1985-12-20,1.4470804,1.0010319
1985-12-21,1.520911,1.0493661
1985-12-22,1.4766124,1.0457191
1985-12-23,1.5061449,1.2968332
1985-12-24,1.4175481,1.8573205
1985-12-25,1.5799756,2.9087017
1985-12-26,1.5652094,0.9254202
1985-12-27,1.4766124,0.92110354
1985-12-28,1.2403545,1.3788617
1985-12-29,1.1222255,1.0849017
1985-12-30,1.0631611,1.2182364
1985-12-31,0.9893305,1.0778214
1986-01-01,0.95979816,1.3190969
1986-01-02,0.945032,1.2035468
1986-01-03,1.0336288,2.1533723
1986-01-04,1.3289515,2.183998
1986-01-05,1.1960562,2.0858188
1986-01-06,1.1369917,1.514362
1986-01-07,0.9745644,1.041832
1986-01-08,0.88596755,0.8664149
1986-01-09,0.90073365,0.8927813
1986-01-10,0.88596755,1.1724203
1986-01-11,0.8564353,1.2893406
1986-01-12,0.8269031,1.220645
1986-01-13,0.8121369,1.6534195
1986-01-14,0.7383062,0.9399331
1986-01-15,0.6349434,0.6455488
1986-01-16,0.69400793,0.7155978
1986-01-17,0.66447574,1.0032156
1986-01-18,0.6792418,1.5315064
1986-01-19,1.2994189,2.0219355
1986-01-20,4.769459,3.3438675
1986-01-21,3.4552732,1.9988751
1986-01-22,2.2149189,1.6991795
1986-01-23,1.9343625,1.6347129
1986-01-24,1.535677,1.0220418
1986-01-25,1.4618465,0.96316016
1986-01-26,5.9507494,6.4855843
1986-01-27,8.032772,6.235492
1986-01-28,4.474136,1.9885517
1986-01-29,3.3223786,1.159988
1986-01-30,2.7612658,1.3957256
1986-01-31,2.465943,1.4663328
1986-02-01,2.3773463,1.5056791
1986-02-02,2.1410882,2.5320282
1986-02-03,2.244451,2.6677196
1986-02-04,2.082024,2.6644359
1986-02-05,2.1263223,4.6564455
1986-02-06,2.36258,2.7626166
1986-02-07,1.9195964,2.2118022
1986-02-08,1.9195964,1.7770255
1986-02-09,1.757169,1.5916613
1986-02-10,1.6685722,1.6390529
1986-02-11,1.6242738,2.154685
1986-02-12,1.535677,1.3897004
1986-02-13,1.402782,1.0144123
1986-02-14,1.3437175,1.0031354
1986-02-15,1.2994189,1.1749016
1986-02-16,1.2698869,1.1021762
1986-02-17,1.3584836,1.4522991
1986-02-18,2.3773463,3.6891456
1986-02-19,4.72516,4.7122154
1986-02-20,5.2567415,4.5286045
1986-02-21,4.754693,3.3937104
1986-02-22,5.3453374,3.0941238
1986-02-23,4.2378783,2.3985586
1986-02-24,3.4552732,1.7529002
1986-02-25,2.982757,1.6825839
1986-02-26,2.4954753,1.2626842
1986-02-27,2.3478143,1.2507087
1986-02-28,2.1263223,1.4239783
1986-03-01,1.9195964,1.2608907
1986-03-02,1.8605319,1.4112496
1986-03-03,1.7719351,1.4436113
1986-03-04,1.757169,1.7859231
1986-03-05,1.7128706,2.0930462
1986-03-06,1.757169,1.7740417
1986-03-07,1.6242738,1.3178347
1986-03-08,1.3141854,0.8532082
1986-03-09,1.3880159,0.9838389
1986-03-10,1.4470804,1.7266189
1986-03-11,3.1747172,2.3123274
1986-03-12,4.3560076,1.6855716
1986-03-13,4.1049824,2.3457272
1986-03-14,6.157475,4.1673965
1986-03-15,21.263224,8.104598
1986-03-16,13.363345,2.4848945
1986-03-17,7.73745,2.5360587
1986-03-18,5.8769183,2.4425943
1986-03-19,5.433934,3.2716155
1986-03-20,5.271507,2.99766
1986-03-21,3.9277897,1.4718188
1986-03-22,3.3076124,1.4678568
1986-03-23,2.982757,2.1126626
1986-03-24,2.6726687,2.0081031
1986-03-25,2.3773463,1.9949181
1986-03-26,2.259217,1.694117
1986-03-27,2.1706204,1.5440693
1986-03-28,2.0967898,1.765075
1986-03-29,1.9638948,1.4925323
1986-03-30,1.8309999,1.3492843
1986-03-31,1.7128706,1.2617749
1986-04-01,1.5947416,1.2875633
1986-04-02,1.520911,1.2262962
1986-04-03,1.432314,1.3031781
1986-04-04,1.3437175,1.237263
1986-04-05,1.402782,1.7320911
1986-04-06,1.6981044,2.2607634
1986-04-07,1.8014673,2.0084765
1986-04-08,1.6242738,1.638412
1986-04-09,1.4618465,1.3168253
1986-04-10,1.3437175,1.4395249
1986-04-11,1.284653,1.6116902
1986-04-12,1.2551209,1.4647193
1986-04-13,1.2255884,1.3919708
1986-04-14,1.1222255,1.2449424
1986-04-15,1.1074594,1.1745739
1986-04-16,2.4807088,3.1945114
1986-04-17,8.239498,5.8371553
1986-04-18,7.0434422,3.4083917
1986-04-19,4.415071,1.7884623
1986-04-20,3.3519104,1.6665134
1986-04-21,3.0122895,2.1671293
1986-04-22,3.514338,2.8696318
1986-04-23,5.433934,6.6385975
1986-04-24,5.2124424,4.558438
1986-04-25,6.6447573,2.189786
1986-04-26,5.286273,3.5049994
1986-04-27,4.577499,3.1398485
1986-04-28,3.6619997,1.8130386
1986-04-29,3.1451848,1.7313157
1986-04-30,2.9089265,2.0136619
1986-05-01,2.5397737,1.6060516
1986-05-02,2.318282,1.6912209
1986-05-03,2.0967898,1.6996223
1986-05-04,1.9343625,1.6596838
1986-05-05,1.8162335,1.4740033
1986-05-06,1.7128706,1.2427055
1986-05-07,2.008193,2.0702367
1986-05-08,1.7276367,1.2213672
1986-05-09,1.6538062,1.5613354
1986-05-10,1.4766124,1.2745533
1986-05-11,1.3584836,1.1755136
1986-05-12,1.2994189,1.1584555
1986-05-13,1.2108225,1.1019964
1986-05-14,1.1369917,1.0680237
1986-05-15,1.0926932,1.0335165
1986-05-16,1.0926932,1.2229966
1986-05-17,1.0779272,1.2883466
1986-05-18,1.0188627,0.8809657
1986-05-19,0.93026596,0.8305401
1986-05-20,0.91549987,0.8011777
1986-05-21,1.3289515,1.546228
1986-05-22,3.721064,2.9343393
1986-05-23,3.041822,1.0986453
1986-05-24,1.8162335,1.0849001
1986-05-25,1.4175481,1.0126505
1986-05-26,1.2255884,0.9470201
1986-05-27,1.1074594,0.91701597
1986-05-28,0.9893305,0.860601
1986-05-29,0.90073365,0.82454723
1986-05-30,0.8269031,0.7830054
1986-05-31,0.7826047,0.7373514
1986-06-01,0.7235402,1.3560138
1986-06-02,0.66447574,0.7532135
1986-06-03,0.62017727,0.8845274
1986-06-04,0.6054112,0.82668024
1986-06-05,0.575879,0.7306068
1986-06-06,1.2698869,2.3573766
1986-06-07,2.982757,3.4600456
1986-06-08,1.993427,1.3587908
1986-06-09,1.2698869,1.6119128
1986-06-10,0.91549987,1.0975881
1986-06-11,0.7973708,1.2357464
1986-06-12,2.082024,2.3241656
1986-06-13,3.5586367,2.9674883
1986-06-14,1.978661,1.2540146
1986-06-15,1.3880159,1.138516
1986-06-16,2.9679909,2.4581487
1986-06-17,1.9195964,1.8958479
1986-06-18,1.3437175,1.253809
1986-06-19,1.0926932,1.2065834
1986-06-20,1.0188627,1.5244875
1986-06-21,0.90073365,1.0972207
1986-06-22,0.7973708,1.0371528
1986-06-23,0.7383062,0.9550493
1986-06-24,0.69400793,0.92312574
1986-06-25,0.66447574,1.2198474
1986-06-26,0.62017727,0.96299106
1986-06-27,0.575879,0.8653177
1986-06-28,0.56111276,0.93617797
1986-06-29,0.5463466,0.88558394
1986-06-30,0.53158057,0.7495261
1986-07-01,0.4872822,0.7764533
1986-07-02,0.84166914,2.175325
1986-07-03,1.0483949,1.7595738
1986-07-04,0.6792418,1.0085772
1986-07-05,0.56111276,0.90179753
1986-07-06,0.4872822,0.83080083
1986-07-07,0.45774996,0.77735025
1986-07-08,0.41345155,0.90894616
1986-07-09,0.3986854,0.8275443
1986-07-10,0.38391924,0.9570549
1986-07-11,0.3691531,0.72317886
1986-07-12,0.6349434,1.6789553
1986-07-13,0.84166914,2.5869505
1986-07-14,1.3437175,2.4494672
1986-07-15,0.9745644,1.0583594
1986-07-16,0.6349434,1.0141749
1986-07-17,0.5463466,0.9677869
1986-07-18,0.50204825,1.4293256
1986-07-19,0.53158057,1.6082884
1986-07-20,0.50204825,0.91541016
1986-07-21,0.45774996,0.8721468
1986-07-22,0.41345155,0.8437178
1986-07-23,0.3691531,0.8019315
1986-07-24,0.3396209,0.7664832
1986-07-25,0.3396209,0.730784
1986-07-26,0.35438702,0.76618576
1986-07-27,0.472516,1.574616
1986-07-28,0.38391924,1.0618898
1986-07-29,0.35438702,0.9682155
1986-07-30,0.32485473,1.6059029
1986-07-31,1.402782,3.2310302
1986-08-01,1.3289515,1.6311468
1986-08-02,1.5504432,2.5339873
1986-08-03,7.8408117,5.21695
1986-08-04,2.5840724,1.3582175
1986-08-05,1.4766124,1.2988855
1986-08-06,1.1960562,1.2135508
1986-08-07,1.0926932,1.1429634
1986-08-08,0.88596755,1.0806655
1986-08-09,0.75307244,1.024893
1986-08-10,0.64970946,0.99284804
1986-08-11,0.6054112,1.3653218
1986-08-12,0.5463466,0.9617354
1986-08-13,0.4872822,0.9540441
1986-08-14,0.45774996,0.9009453
1986-08-15,0.42821765,0.8576185
1986-08-16,0.3986854,0.8389121
1986-08-17,0.38391924,0.7661533
1986-08-18,0.5463466,2.03412
1986-08-19,0.53158057,1.053066
1986-08-20,0.44298378,0.82216525
1986-08-21,0.42821765,0.79658127
1986-08-22,0.7235402,1.9764882
1986-08-23,0.575879,0.90234894
1986-08-24,0.590645,1.7373018
1986-08-25,0.50204825,0.9777106
1986-08-26,0.41345155,0.9194381
1986-08-27,0.38391924,0.85926783
1986-08-28,0.3691531,0.8477622
1986-08-29,0.3396209,1.3173969
1986-08-30,0.3396209,0.9285622
1986-08-31,0.3100886,0.87432253
1986-09-01,0.2953225,0.83644754
1986-09-02,0.28055638,0.7843318
1986-09-03,0.26579025,0.75226176
1986-09-04,0.26579025,0.986088
1986-09-05,0.28055638,0.9301751
1986-09-06,0.35438702,1.4702413
1986-09-07,0.2953225,0.8161047
1986-09-08,0.26579025,0.8544272
1986-09-09,0.25102413,0.84640795
1986-09-10,0.236258,0.8032753
1986-09-11,0.236258,0.7414929
1986-09-12,0.236258,0.656257
1986-09-13,0.20672578,0.69537807
1986-09-14,0.1919596,0.7158275
1986-09-15,0.1919596,0.7481281
1986-09-16,0.20672578,1.0334122
1986-09-17,0.20672578,0.80515903
1986-09-18,0.20672578,0.77221364
1986-09-19,0.20672578,1.092301
1986-09-20,0.20672578,0.71656823
1986-09-21,0.20672578,1.1161784
1986-09-22,0.20672578,0.74317205
1986-09-23,0.22149189,1.0218178
1986-09-24,0.236258,1.1826304
1986-09-25,0.236258,0.7265476
1986-09-26,0.2953225,1.2452116
1986-09-27,0.38391924,1.6312118
1986-09-28,0.3986854,1.1012157
1986-09-29,0.32485473,0.8487712
1986-09-30,0.28055638,0.77168655
1986-10-01,0.26579025,0.7259685
1986-10-02,0.26579025,1.1470641
1986-10-03,0.28055638,0.7762746
1986-10-04,0.69400793,2.330404
1986-10-05,0.575879,1.3707417
1986-10-06,0.3986854,1.0292467
1986-10-07,0.3100886,1.1188183
1986-10-08,0.28055638,1.062285
1986-10-09,0.26579025,0.94864875
1986-10-10,0.25102413,0.99611366
1986-10-11,0.236258,1.0852586
1986-10-12,0.236258,1.0069374
1986-10-13,0.236258,0.8716175
1986-10-14,0.26579025,1.8144338
1986-10-15,0.32485473,1.3471295
1986-10-16,0.2953225,1.0933897
1986-10-17,0.26579025,1.0591453
1986-10-18,0.26579025,1.2543694
1986-10-19,0.25102413,1.0961677
1986-10-20,0.25102413,1.0169625
1986-10-21,0.22149189,0.96218073
1986-10-22,0.236258,0.9078582
1986-10-23,0.22149189,0.8578836
1986-10-24,0.20672578,0.847573
1986-10-25,0.22149189,0.96568096
1986-10-26,0.26579025,1.5948236
1986-10-27,0.5168144,1.7934966
1986-10-28,0.45774996,1.0369989
1986-10-29,0.3691531,1.0283288
1986-10-30,0.32485473,0.9740148
1986-10-31,0.28055638,1.1176575
1986-11-01,0.26579025,1.0974075
1986-11-02,0.26579025,1.0905008
1986-11-03,0.26579025,1.0832044
1986-11-04,0.25102413,1.2164669
1986-11-05,0.26579025,1.0648767
1986-11-06,0.42821765,2.2725942
1986-11-07,0.6054112,1.4999032
1986-11-08,0.66447574,2.2155442
1986-11-09,1.0188627,2.1697633
1986-11-10,0.7383062,1.4964511
1986-11-11,0.64970946,1.5200138
1986-11-12,0.93026596,3.4061387
1986-11-13,0.90073365,1.7321773
1986-11-14,0.69400793,1.0457355
1986-11-15,0.590645,1.0772105
1986-11-16,0.5463466,1.6635087
1986-11-17,0.5463466,1.532699
1986-11-18,0.53158057,1.5126117
1986-11-19,0.7973708,3.4837265
1986-11-20,0.7973708,1.1046076
1986-11-21,5.8769183,5.349285
1986-11-22,4.119749,2.4097142
1986-11-23,2.3921125,2.314269
1986-11-24,2.2001529,2.8756468
1986-11-25,2.1410882,2.0834742
1986-11-26,2.2887495,2.923802
1986-11-27,5.330572,5.487362
1986-11-28,3.410975,2.3675194
1986-11-29,2.4807088,2.2704005
1986-11-30,2.0229592,2.187635
1986-12-01,1.7424029,1.5612781
1986-12-02,1.6981044,1.5065316
1986-12-03,4.4298377,6.497467
1986-12-04,3.9720879,3.2049224
1986-12-05,2.5250075,2.4665627
1986-12-06,2.082024,1.7447158
1986-12-07,1.8457656,2.0129292
1986-12-08,1.6981044,2.1910453
1986-12-09,1.6685722,3.0887036
1986-12-10,2.229685,4.326372
1986-12-11,2.318282,2.4733582
1986-12-12,1.9491287,2.8141308
1986-12-13,1.7719351,1.627177
1986-12-14,1.3880159,1.1313154
1986-12-15,1.402782,1.4741728
1986-12-16,1.3437175,2.205322
1986-12-17,1.4175481,2.0825026
1986-12-18,1.890064,2.8593135
1986-12-19,3.189483,4.5106153
1986-12-20,2.318282,2.3524432
1986-12-21,1.978661,2.033409
1986-12-22,1.7424029,1.5804696
1986-12-23,1.5947416,1.708752
1986-12-24,1.520911,2.0090487
1986-12-25,3.632467,5.104664
1986-12-26,3.5438702,2.2831676
1986-12-27,2.716967,2.2705245
1986-12-28,2.3478143,2.212868
1986-12-29,2.1263223,1.7801001
1986-12-30,1.978661,1.7203612
1986-12-31,1.8309999,1.830738
1987-01-01,1.63904,1.348229
1987-01-02,1.7276367,2.8443317
1987-01-03,1.8309999,2.8958828
1987-01-04,1.6981044,1.4481758
1987-01-05,1.520911,1.3346394
1987-01-06,1.4470804,1.3573289
1987-01-07,1.4175481,1.4404536
1987-01-08,1.3732498,1.8517432
1987-01-09,1.284653,1.418512
1987-01-10,1.2551209,1.8059448
1987-01-11,1.6538062,2.853233
1987-01-12,1.63904,1.7637599
1987-01-13,1.432314,1.9320402
1987-01-14,1.3437175,1.7935151
1987-01-15,1.535677,1.9877679
1987-01-16,2.1706204,1.7217351
1987-01-17,1.6833383,1.0155822
1987-01-18,1.4913785,1.0100888
1987-01-19,1.5799756,2.028785
1987-01-20,1.6095077,2.078354
1987-01-21,1.6242738,1.0361003
1987-01-22,1.3437175,0.93417317
1987-01-23,1.3289515,2.7588522
1987-01-24,1.6833383,0.78982514
1987-01-25,1.5799756,0.6060373
1987-01-26,1.3880159,0.69510627
1987-01-27,1.18129,0.62172776
1987-01-28,1.1074594,0.60986775
1987-01-29,1.2108225,0.6976986
1987-01-30,1.2994189,0.8872835
1987-01-31,1.2994189,1.281158
1987-02-01,1.1960562,0.90229005
1987-02-02,1.1074594,1.5416063
1987-02-03,1.2551209,1.3831041
1987-02-04,1.3584836,1.3431847
1987-02-05,1.2551209,0.85743207
1987-02-06,1.284653,0.8186449
1987-02-07,1.1222255,1.2143153
1987-02-08,1.1074594,1.0369457
1987-02-09,1.0926932,1.0559508
1987-02-10,1.0188627,0.71280164
1987-02-11,1.0336288,0.83149564
1987-02-12,0.9893305,0.80138797
1987-02-13,1.0631611,0.82268757
1987-02-14,0.90073365,0.58575577
1987-02-15,0.7826047,0.5275362
1987-02-16,0.75307244,0.5258303
1987-02-17,0.87120146,0.6373592
1987-02-18,0.84166914,0.7133682
1987-02-19,0.7826047,0.7039802
1987-02-20,0.7678385,0.695656
1987-02-21,0.7235402,0.6963171
1987-02-22,0.7383062,0.8266023
1987-02-23,0.8564353,1.6152579
1987-02-24,0.84166914,1.1579674
1987-02-25,0.7973708,1.0180264
1987-02-26,0.7826047,0.829728
1987-02-27,0.7678385,0.7886888
1987-02-28,0.75307244,0.82182544
1987-03-01,2.5250075,2.510424
1987-03-02,6.1279426,2.9501073
1987-03-03,4.577499,1.6280756
1987-03-04,3.617701,1.4857099
1987-03-05,2.7907977,1.0252153
1987-03-06,2.451177,1.4083478
1987-03-07,2.9236932,1.4625789
1987-03-08,5.5372977,1.2438447
1987-03-09,7.3387647,1.2390392
1987-03-10,5.9507494,0.90345246
1987-03-11,4.2378783,0.7801238
1987-03-12,3.5291042,0.8945462
1987-03-13,3.0122895,1.2546474
1987-03-14,2.6726687,1.2950792
1987-03-15,2.3921125,1.35895
1987-03-16,2.2149189,1.2450492
1987-03-17,2.0377254,1.3044548
1987-03-18,1.875298,1.2397854
1987-03-19,1.8162335,1.2137436
1987-03-20,1.7424029,1.1781485
1987-03-21,1.6685722,1.1814541
1987-03-22,1.5947416,1.1879386
1987-03-23,1.535677,1.0290971
1987-03-24,1.5061449,0.96945643
1987-03-25,1.402782,0.92985386
1987-03-26,1.3437175,0.87788653
1987-03-27,1.284653,0.9211097
1987-03-28,1.3141854,1.1863345
1987-03-29,1.2994189,0.86605185
1987-03-30,1.2698869,0.8304879
1987-03-31,2.702201,1.9251349
1987-04-01,4.0606847,2.637685
1987-04-02,2.4807088,1.4445236
1987-04-03,2.1706204,1.4478145
1987-04-04,7.205869,5.11397
1987-04-05,16.24274,5.3442817
1987-04-06,8.800611,3.7750683
1987-04-07,9.391255,4.238752
1987-04-08,6.9548454,2.4985938
1987-04-09,5.241974,2.0000205
1987-04-10,4.2969427,1.7977474
1987-04-11,3.5734024,1.6579032
1987-04-12,3.2190151,2.210492
1987-04-13,4.769459,4.261085
1987-04-14,4.1788135,1.8114446
1987-04-15,3.2928462,1.6262742
1987-04-16,2.982757,1.6352232
1987-04-17,2.8941603,2.494174
1987-04-18,3.1156523,2.7881026
1987-04-19,2.7464995,1.5307504
1987-04-20,2.4364107,1.4585472
1987-04-21,2.259217,1.331671
1987-04-22,2.0967898,1.27081
1987-04-23,1.9638948,1.3104944
1987-04-24,1.9343625,1.7904788
1987-04-25,2.8793943,3.534429
1987-04-26,2.36258,1.5651755
1987-04-27,1.978661,1.5143051
1987-04-28,1.875298,2.0209193
1987-04-29,1.9048302,1.8972566
1987-04-30,1.8014673,1.4538424
1987-05-01,1.63904,1.4424818
1987-05-02,1.520911,1.3216628
1987-05-03,1.5061449,1.2728351
1987-05-04,2.716967,3.0591078
1987-05-05,2.3478143,2.0870523
1987-05-06,2.259217,2.0472853
1987-05-07,2.008193,1.3932956
1987-05-08,1.757169,1.2939705
1987-05-09,1.5947416,1.2604771
1987-05-10,1.4913785,1.1500545
1987-05-11,1.4175481,1.0614333
1987-05-12,1.3141854,1.0166789
1987-05-13,1.2403545,1.0679057
1987-05-14,1.1517578,1.0734897
1987-05-15,1.1222255,1.26356
1987-05-16,1.1074594,1.4038864
1987-05-17,1.0188627,0.9450817
1987-05-18,0.9745644,0.8674659
1987-05-19,1.0631611,1.9528347
1987-05-20,1.0926932,1.3622587
1987-05-21,1.1074594,1.4340389
1987-05-22,1.0040965,0.9612755
1987-05-23,0.93026596,0.8894572
1987-05-24,2.451177,1.5657375
1987-05-25,1.7276367,0.9338128
1987-05-26,1.2551209,0.9502668
1987-05-27,1.1222255,1.1516812
1987-05-28,1.0631611,1.1107757
1987-05-29,0.95979816,0.79320866
1987-05-30,0.87120146,0.7357429
1987-05-31,0.7973708,0.69259405
1987-06-01,0.7383062,0.6693661
1987-06-02,0.7383062,1.0527525
1987-06-03,0.93026596,0.94478524
1987-06-04,0.93026596,0.9280859
1987-06-05,0.90073365,1.0947886
1987-06-06,0.7235402,0.7350783
1987-06-07,0.64970946,0.7416949
1987-06-08,0.6349434,0.813295
1987-06-09,0.6054112,0.7319541
1987-06-10,0.56111276,0.81938255
1987-06-11,0.50204825,0.6913787
1987-06-12,0.4872822,0.6423347
1987-06-13,0.5463466,0.89214927
1987-06-14,0.50204825,1.0440899
1987-06-15,0.4872822,0.5950876
1987-06-16,0.45774996,0.5908555
1987-06-17,0.41345155,0.58799696
1987-06-18,0.38391924,0.595298
1987-06-19,0.3691531,0.5412505
1987-06-20,0.3691531,0.49678427
1987-06-21,0.35438702,0.757254
1987-06-22,0.3986854,0.6308859
1987-06-23,0.42821765,0.69538665
1987-06-24,0.38391924,0.52914387
1987-06-25,0.35438702,0.4904421
1987-06-26,0.32485473,0.46511194
1987-06-27,0.35438702,0.95576596
1987-06-28,0.3691531,0.6118193
1987-06-29,0.32485473,0.54366446
1987-06-30,0.2953225,0.47851261
1987-07-01,0.2953225,0.485618
1987-07-02,0.3396209,0.8899346
1987-07-03,0.6349434,1.1915976
1987-07-04,0.4872822,0.5786947
1987-07-05,0.3691531,0.5851613
1987-07-06,0.3100886,0.5559887
1987-07-07,0.2953225,0.57355535
1987-07-08,0.472516,1.2817441
1987-07-09,0.5168144,0.6188429
1987-07-10,0.41345155,0.5496309
1987-07-11,0.3986854,0.49906906
1987-07-12,0.38391924,0.47527513
1987-07-13,0.3986854,1.0863734
1987-07-14,1.3289515,1.0320165
1987-07-15,5.8030877,2.565423
1987-07-16,1.7128706,0.886905
1987-07-17,1.0336288,0.86046934
1987-07-18,0.7383062,0.80106133
1987-07-19,0.62017727,0.7483399
1987-07-20,0.5463466,1.1877409
1987-07-21,0.50204825,0.75671035
1987-07-22,0.45774996,0.66718084
1987-07-23,0.41345155,0.6357688
1987-07-24,0.38391924,0.5953399
1987-07-25,0.3691531,0.5625244
1987-07-26,0.3986854,1.0848725
1987-07-27,0.41345155,1.2217366
1987-07-28,0.3691531,0.68571585
1987-07-29,0.32485473,0.6871171
1987-07-30,0.3100886,0.669725
1987-07-31,0.3396209,0.62477654
1987-08-01,0.3100886,0.6148187
1987-08-02,0.2953225,0.5890091
1987-08-03,0.3100886,0.96909946
1987-08-04,0.32485473,0.5543874
1987-08-05,0.32485473,0.5280487
1987-08-06,0.38391924,1.2492344
1987-08-07,0.35438702,0.6406214
1987-08-08,0.32485473,0.5905021
1987-08-09,0.2953225,0.57424325
1987-08-10,0.38391924,1.3646417
1987-08-11,0.35438702,0.68691266
1987-08-12,0.3100886,0.6679093
1987-08-13,0.28055638,0.6556895
1987-08-14,0.26579025,0.6302916
1987-08-15,0.25102413,0.5936381
1987-08-16,0.25102413,0.5487309
1987-08-17,0.22149189,0.5070808
1987-08-18,0.20672578,0.471799
1987-08-19,0.20672578,0.5000137
1987-08-20,0.20672578,0.5959856
1987-08-21,0.20672578,0.51680017
1987-08-22,0.1919596,0.4979875
1987-08-23,0.1919596,0.49916798
1987-08-24,0.17719351,0.5514096
1987-08-25,0.17719351,0.5564109
1987-08-26,0.17719351,0.5237142
1987-08-27,0.45774996,1.4842064
1987-08-28,0.8121369,1.4957001
1987-08-29,1.2698869,2.287092
1987-08-30,0.8121369,0.9337527
1987-08-31,0.5168144,0.89815897
1987-09-01,0.5168144,1.9655385
1987-09-02,0.45774996,1.0259845
1987-09-03,0.38391924,1.0692316
1987-09-04,0.3396209,0.9622055
1987-09-05,0.2953225,0.9251702
1987-09-06,0.2953225,0.87206024
1987-09-07,0.32485473,1.5931726
1987-09-08,0.4872822,2.3162405
1987-09-09,3.3076124,4.6570854
1987-09-10,1.6833383,1.2461259
1987-09-11,0.9893305,1.2039715
1987-09-12,0.75307244,1.2275082
1987-09-13,3.7948942,3.9654465
1987-09-14,7.072974,7.4846597
1987-09-15,2.9384592,1.6931027
1987-09-16,1.9638948,1.6220345
1987-09-17,1.9343625,3.2730668
1987-09-18,2.4068787,3.9177835
1987-09-19,3.8391926,5.59857
1987-09-20,2.8941603,3.019823
1987-09-21,2.1853864,1.7534097
1987-09-22,1.7867012,1.688846
1987-09-23,1.6685722,1.8525803
1987-09-24,1.3584836,1.5790713
1987-09-25,1.2994189,1.9911984
1987-09-26,1.2994189,1.5281261
1987-09-27,1.0483949,1.43775
1987-09-28,0.90073365,1.3414963
1987-09-29,0.8269031,1.2362663
1987-09-30,0.8121369,1.1900373
1987-10-01,0.8121369,2.0624735
1987-10-02,0.7235402,1.3290389
1987-10-03,0.7678385,1.9610937
1987-10-04,2.6136043,4.3194017
1987-10-05,1.978661,1.6449955
1987-10-06,1.432314,1.5289948
1987-10-07,1.284653,3.9650493
1987-10-08,1.2403545,1.649793
1987-10-09,1.0631611,1.715952
1987-10-10,0.9745644,1.5893366
1987-10-11,0.9893305,2.352629
1987-10-12,1.0779272,2.1682382
1987-10-13,1.0336288,1.6852951
1987-10-14,0.91549987,1.6216084
1987-10-15,0.84166914,1.5243572
1987-10-16,0.7973708,1.3856807
1987-10-17,0.7678385,1.3414141
1987-10-18,0.75307244,1.2884047
1987-10-19,0.7235402,1.2793105
1987-10-20,0.7826047,1.2396685
1987-10-21,0.7973708,1.6522475
1987-10-22,0.7826047,1.58064
1987-10-23,0.70877403,1.3249416
1987-10-24,0.66447574,1.2527287
1987-10-25,0.64970946,1.1556094
1987-10-26,0.62017727,1.2653451
1987-10-27,0.70877403,1.3197451
1987-10-28,6.054111,4.2900996
1987-10-29,4.223112,1.6618232
1987-10-30,2.7612658,1.6414303
1987-10-31,2.1853864,1.5554608
1987-11-01,1.890064,1.4905328
1987-11-02,1.6833383,1.4410025
1987-11-03,1.7719351,1.3255996
1987-11-04,1.63904,1.2001344
1987-11-05,1.3732498,1.1536977
1987-11-06,1.2403545,1.3455018
1987-11-07,1.1517578,1.3728758
1987-11-08,1.1074594,1.2248377
1987-11-09,1.0926932,1.1014328
1987-11-10,1.2108225,1.9574782
1987-11-11,1.6538062,2.5158617
1987-11-12,1.6981044,1.9798449
1987-11-13,1.8014673,1.6426553
1987-11-14,2.0672576,1.5515726
1987-11-15,2.3921125,1.5202104
1987-11-16,2.229685,1.486246
1987-11-17,2.2739837,1.3401167
1987-11-18,5.433934,2.4014568
1987-11-19,4.6956286,1.4528197
1987-11-20,3.4700396,1.4875189
1987-11-21,2.8498623,1.1072317
1987-11-22,2.2887495,0.8069413
1987-11-23,2.111556,1.0200504
1987-11-24,1.993427,1.4361953
1987-11-25,1.9343625,1.2827532
1987-11-26,1.8457656,1.2389714
1987-11-27,1.7719351,1.5536973
1987-11-28,1.63904,1.384378
1987-11-29,1.6833383,1.7665246
1987-11-30,9.332192,5.9127707
1987-12-01,8.800611,1.8188463
1987-12-02,5.2124424,2.2372637
1987-12-03,3.957322,1.7127813
1987-12-04,3.4257412,2.0318909
1987-12-05,2.9532251,1.6366745
1987-12-06,2.5840724,1.589889
1987-12-07,2.303516,1.6691447
1987-12-08,2.1263223,1.6513903
1987-12-09,2.0524917,1.5873921
1987-12-10,1.9491287,1.4818777
1987-12-11,1.8457656,1.4456947
1987-12-12,1.757169,1.6850653
1987-12-13,1.6685722,1.465001
1987-12-14,1.5799756,1.4846354
1987-12-15,1.757169,2.3036637
1987-12-16,3.2928462,2.898718
1987-12-17,2.4068787,1.5567894
1987-12-18,1.9343625,1.2054996
1987-12-19,1.7276367,1.1332117
1987-12-20,1.890064,2.7050524
1987-12-21,2.1853864,2.2730215
1987-12-22,1.890064,1.7011409
1987-12-23,1.7276367,1.7517745
1987-12-24,1.6095077,1.7113229
1987-12-25,1.6242738,1.8893538
1987-12-26,1.6981044,1.688517
1987-12-27,1.5799756,1.2282903
1987-12-28,1.4913785,1.1173524
1987-12-29,1.402782,1.3308983
1987-12-30,1.1074594,0.71746033
1987-12-31,1.1074594,0.6683593
