date,y_obs,y_sim
1985-09-12,0.2746247,0.44378626
1985-09-13,0.21808432,0.40754953
1985-09-14,0.18577553,0.3999465
1985-09-15,0.16962114,0.40296385
1985-09-16,0.16154394,0.39791477
1985-09-17,0.16154394,0.38793513
1985-09-18,0.14538953,0.39631522
1985-09-19,0.13731235,0.3946414
1985-09-20,0.13731235,0.38966784
1985-09-21,0.13731235,0.3685955
1985-09-22,0.12923516,0.3451637
1985-09-23,0.12923516,0.32460332
1985-09-24,0.13731235,0.36054572
1985-09-25,0.13731235,0.2981725
1985-09-26,0.13731235,0.27194992
1985-09-27,6.106361,2.9012341
1985-09-28,7.0352387,6.3918414
1985-09-29,4.6847744,3.5254009
1985-09-30,3.2793422,3.130299
1985-10-01,2.6331663,2.793006
1985-10-02,2.0758398,3.1827462
1985-10-03,2.116226,3.0720904
1985-10-04,2.2212296,3.4006383
1985-10-05,2.2616153,3.2247941
1985-10-06,2.455468,3.5267375
1985-10-07,2.0112221,2.6570175
1985-10-08,1.639671,2.4215324
1985-10-09,1.4135095,2.2263043
1985-10-10,1.3246603,2.1221611
1985-10-11,1.2761972,1.9663546
1985-10-12,1.1792707,1.6472632
1985-10-13,1.187348,1.8633928
1985-10-14,1.2035024,1.7818391
1985-10-15,1.2115796,1.7431387
1985-10-16,1.1308076,1.5285316
1985-10-17,0.7915653,1.2620035
1985-10-18,0.492709,1.1812137
1985-10-19,0.45232308,1.1521602
1985-10-20,0.3796283,1.2307011
1985-10-21,0.33116508,1.0117615
1985-10-22,0.33116508,0.96951133
1985-10-23,0.32308787,0.9490242
1985-10-24,0.5492494,0.92980045
1985-10-25,2.1404572,1.9309152
1985-10-26,1.6639025,1.2559991
1985-10-27,1.3731235,1.2069694
1985-10-28,1.3004287,1.183125
1985-10-29,1.2115796,1.0171636
1985-10-30,1.1388848,0.99179983
1985-10-31,1.06619,0.966667
1985-11-01,0.9692637,0.93899083
1985-11-02,0.6380986,0.90448
1985-11-03,0.533095,0.86991537
1985-11-04,0.492709,0.84221643
1985-11-05,1.348892,1.746264
1985-11-06,1.8658323,2.395272
1985-11-07,1.849678,2.0014653
1985-11-08,1.639671,1.7595402
1985-11-09,1.4296638,1.6355886
1985-11-10,1.3327374,1.5677087
1985-11-11,1.3085059,1.7139074
1985-11-12,1.5346676,2.0095356
1985-11-13,2.180843,2.3737965
1985-11-14,2.1000712,2.2242818
1985-11-15,2.5443172,2.6663272
1985-11-16,2.9077907,2.0741189
1985-11-17,9.531092,5.225004
1985-11-18,8.1579685,5.547088
1985-11-19,6.7767677,4.796211
1985-11-20,5.6782684,4.1249785
1985-11-21,4.797855,3.5624833
1985-11-22,4.474767,3.2635348
1985-11-23,4.6363106,4.169071
1985-11-24,4.1112933,3.8504443
1985-11-25,3.60243,3.4737964
1985-11-26,3.780128,4.67254
1985-11-27,5.096711,5.787504
1985-11-28,5.928662,6.4568624
1985-11-29,6.4294486,5.7579165
1985-11-30,5.807504,5.325571
1985-12-01,6.0336657,5.538658
1985-12-02,7.366404,6.0964947
1985-12-03,6.3971405,4.2914734
1985-12-04,5.3713355,2.80349
1985-12-05,4.7413144,2.5803754
1985-12-06,4.353609,2.9724445
1985-12-07,3.9093635,2.4244971
1985-12-08,3.5620441,2.4778972
1985-12-09,3.2874193,2.5957954
1985-12-10,3.045103,2.4359162
1985-12-11,3.0935664,2.5346105
1985-12-12,4.0870614,3.9373407
1985-12-13,3.610507,2.991608
1985-12-14,3.416654,3.4595716
1985-12-15,2.9885626,2.692203
1985-12-16,2.7543244,2.6578429
1985-12-17,2.5281627,2.8743117
1985-12-18,2.2616153,2.1866508
1985-12-19,2.1000712,1.6255208
1985-12-20,1.9385273,1.5015728
1985-12-21,1.8577553,1.551254
1985-12-22,1.7769834,1.5963719
1985-12-23,1.6962113,1.678719
1985-12-24,1.6558253,2.0323687
1985-12-25,1.6154394,2.3501272
1985-12-26,1.5750535,1.3822752
1985-12-27,1.5346676,1.3635015
1985-12-28,1.4942813,1.7916458
1985-12-29,1.4538954,1.4996067
1985-12-30,1.3731235,1.5010368
1985-12-31,1.2923515,1.4078138
1986-01-01,1.2519655,1.5926061
1986-01-02,1.2115796,1.4568497
1986-01-03,1.1711936,1.7484698
1986-01-04,1.1308076,1.5803754
1986-01-05,1.0904216,1.577607
1986-01-06,1.0500356,1.4616219
1986-01-07,1.0096498,1.1604898
1986-01-08,0.9692637,1.0302733
1986-01-09,0.9692637,1.0542217
1986-01-10,0.92887765,1.1649137
1986-01-11,0.8884917,1.1959206
1986-01-12,0.8884917,1.1915797
1986-01-13,0.84810567,1.2647151
1986-01-14,0.8077197,0.93218386
1986-01-15,0.77541095,0.7417038
1986-01-16,0.7592566,0.77456105
1986-01-17,0.7431021,0.92334443
1986-01-18,0.7269477,1.1360879
1986-01-19,2.7543244,1.5200969
1986-01-20,4.5878487,2.4222448
1986-01-21,3.5216577,2.182948
1986-01-22,3.2147243,1.9727589
1986-01-23,2.8027873,1.8454317
1986-01-24,2.3423872,1.2064284
1986-01-25,2.8835595,1.1712623
1986-01-26,4.9432445,3.4980512
1986-01-27,5.177483,8.342969
1986-01-28,3.594353,6.1884546
1986-01-29,3.1824157,2.8575976
1986-01-30,2.746247,3.3061736
1986-01-31,2.503931,3.3752983
1986-02-01,2.2616153,3.2103925
1986-02-02,2.1000712,4.089343
1986-02-03,2.0192995,4.056433
1986-02-04,2.0192995,3.7000053
1986-02-05,2.2616153,4.4106107
1986-02-06,2.1000712,4.3330016
1986-02-07,1.8092923,3.2618103
1986-02-08,1.6962113,2.6245134
1986-02-09,1.5750535,2.4936287
1986-02-10,1.5427445,2.3743398
1986-02-11,1.5104357,2.4762998
1986-02-12,1.4942813,1.7693518
1986-02-13,1.4942813,1.4164038
1986-02-14,1.4942813,1.3942418
1986-02-15,1.5023587,1.5004805
1986-02-16,1.478127,1.4613228
1986-02-17,1.5669761,1.6574388
1986-02-18,2.8512506,2.6074817
1986-02-19,3.6185846,4.476556
1986-02-20,3.7882051,4.7426386
1986-02-21,3.8366687,4.1534896
1986-02-22,4.183988,3.578204
1986-02-23,3.7478194,3.358844
1986-02-24,3.8285913,2.8207104
1986-02-25,3.5458894,2.2443435
1986-02-26,3.271265,1.8523214
1986-02-27,3.069335,1.7991246
1986-02-28,2.8350961,1.7926328
1986-03-01,2.5927804,1.6526557
1986-03-02,2.4393134,1.6421136
1986-03-03,2.2293065,1.6577597
1986-03-04,2.13238,1.7286028
1986-03-05,2.0354536,1.7666587
1986-03-06,1.962759,1.5503452
1986-03-07,1.8658323,1.3131852
1986-03-08,1.7365974,1.0313321
1986-03-09,1.7527517,1.1255003
1986-03-10,1.6073622,1.5507076
1986-03-11,3.1824157,2.1203244
1986-03-12,3.8447456,1.7099748
1986-03-13,4.2082195,2.1703923
1986-03-14,6.0578976,3.5368009
1986-03-15,20.273766,11.120369
1986-03-16,17.20443,7.0019083
1986-03-17,12.035025,5.539294
1986-03-18,8.965689,4.617576
1986-03-19,8.01258,5.2253513
1986-03-20,7.4552536,4.900455
1986-03-21,5.8882756,2.5144172
1986-03-22,4.910936,2.4213347
1986-03-23,4.2889915,2.9075737
1986-03-24,3.7558966,2.8905985
1986-03-25,3.2954967,2.5926056
1986-03-26,2.9966402,2.4556367
1986-03-27,2.7785559,2.282057
1986-03-28,2.5523944,2.0171623
1986-03-29,2.3100784,1.8785924
1986-03-30,2.0758398,1.9021964
1986-03-31,1.9062185,1.7489486
1986-04-01,1.6800569,1.5182233
1986-04-02,1.5427445,1.4421654
1986-04-03,1.4135095,1.2416214
1986-04-04,1.3569691,1.173834
1986-04-05,1.3569691,1.248403
1986-04-06,1.72852,1.7968589
1986-04-07,1.8739098,1.7263874
1986-04-08,1.6800569,1.6636896
1986-04-09,1.4700499,1.442206
1986-04-10,1.3650464,1.3611014
1986-04-11,1.3165832,1.2658789
1986-04-12,1.2923515,1.2694325
1986-04-13,1.2519655,1.1862519
1986-04-14,1.187348,1.1640109
1986-04-15,1.1388848,1.1086098
1986-04-16,2.6897066,2.3524945
1986-04-17,7.2937083,5.5252614
1986-04-18,6.6475334,5.745609
1986-04-19,5.3147955,4.2568984
1986-04-20,4.5232306,3.6691206
1986-04-21,4.143602,3.6421344
1986-04-22,4.2809143,3.8650427
1986-04-23,4.8463182,5.970877
1986-04-24,4.8947816,10.568672
1986-04-25,5.864044,6.9924135
1986-04-26,5.9528937,5.7674894
1986-04-27,5.516726,4.9009323
1986-04-28,4.8624725,4.0739965
1986-04-29,4.232451,3.520887
1986-04-30,3.7235875,3.0477195
1986-05-01,3.2874193,2.70133
1986-05-02,2.9724085,2.5739577
1986-05-03,2.5685484,2.024558
1986-05-04,2.253538,1.8784846
1986-05-05,2.0192995,1.7724806
1986-05-06,1.8739098,1.8543656
1986-05-07,1.9950678,2.022078
1986-05-08,1.7527517,1.5640013
1986-05-09,1.5992851,1.3632494
1986-05-10,1.4054322,1.2108827
1986-05-11,1.3327374,1.1884619
1986-05-12,1.3165832,1.0874705
1986-05-13,1.2519655,1.0293016
1986-05-14,1.1388848,0.96202147
1986-05-15,1.0015725,0.91042984
1986-05-16,1.0096498,0.8839776
1986-05-17,1.0096498,1.1210179
1986-05-18,0.92080045,0.92218786
1986-05-19,0.8804144,0.88070464
1986-05-20,0.90464616,1.3356589
1986-05-21,1.6800569,1.908334
1986-05-22,3.650893,2.850266
1986-05-23,3.3843455,1.8064704
1986-05-24,2.625089,1.5108764
1986-05-25,2.091994,1.4193172
1986-05-26,1.7527517,1.3039932
1986-05-27,1.4377409,1.1905655
1986-05-28,1.3246603,1.1080661
1986-05-29,1.2438884,1.0223866
1986-05-30,1.0823444,0.9571748
1986-05-31,0.92080045,0.9123232
1986-06-01,0.8804144,1.0428869
1986-06-02,0.86426,0.78769314
1986-06-03,0.82387406,0.59585416
1986-06-04,0.78348804,0.5993156
1986-06-05,0.75117934,0.62589186
1986-06-06,1.5023587,1.9776568
1986-06-07,3.9416723,2.829827
1986-06-08,3.117798,1.9394705
1986-06-09,2.705861,1.8393416
1986-06-10,1.9869906,1.4630321
1986-06-11,1.5912079,1.447443
1986-06-12,2.8189416,2.7274675
1986-06-13,4.2082195,3.1088257
1986-06-14,3.4893491,1.9922658
1986-06-15,2.867405,1.9045033
1986-06-16,2.5523944,2.8998258
1986-06-17,2.5604718,2.5797052
1986-06-18,2.003145,1.8100961
1986-06-19,1.6073622,1.7164736
1986-06-20,1.4942813,1.8275712
1986-06-21,1.3408147,1.5277613
1986-06-22,1.2519655,1.3932585
1986-06-23,1.1388848,1.3093904
1986-06-24,0.96118647,1.1575011
1986-06-25,0.90464616,1.1282871
1986-06-26,0.86426,0.9486605
1986-06-27,0.84002846,0.94270897
1986-06-28,0.82387406,0.9678952
1986-06-29,0.83195126,0.9119676
1986-06-30,0.77541095,0.7713178
1986-07-01,0.7027161,0.64387107
1986-07-02,0.83195126,1.2640013
1986-07-03,0.90464616,1.2023172
1986-07-04,0.8077197,0.90383506
1986-07-05,0.7107932,0.9066889
1986-07-06,0.6380986,0.9087916
1986-07-07,0.5654038,0.85890293
1986-07-08,0.50078624,0.8229724
1986-07-09,0.44424585,0.6975432
1986-07-10,0.45232308,0.61944973
1986-07-11,0.3796283,0.50899005
1986-07-12,0.6219442,1.0409493
1986-07-13,0.90464616,1.294114
1986-07-14,0.89656883,1.6404337
1986-07-15,0.86426,1.03922
1986-07-16,0.7592566,0.944257
1986-07-17,0.7107932,0.8752747
1986-07-18,0.6219442,0.8850653
1986-07-19,0.84810567,1.4113191
1986-07-20,0.89656883,0.8944574
1986-07-21,0.7592566,0.81725687
1986-07-22,0.5977126,0.7181745
1986-07-23,0.50078624,0.6822403
1986-07-24,0.42001423,0.63335025
1986-07-25,0.3553966,0.5871146
1986-07-26,0.43616864,0.7800156
1986-07-27,0.5896354,0.7484216
1986-07-28,0.7592566,0.8188652
1986-07-29,0.6300214,0.5973763
1986-07-30,0.533095,0.7220178
1986-07-31,1.4296638,1.6742792
1986-08-01,1.1792707,1.1127441
1986-08-02,3.158184,2.1663332
1986-08-03,4.353609,3.3729687
1986-08-04,2.3020012,1.8947166
1986-08-05,1.5185132,1.6719854
1986-08-06,1.2842743,1.6047512
1986-08-07,1.0581129,1.400598
1986-08-08,0.92080045,1.2703629
1986-08-09,0.86426,1.1327808
1986-08-10,0.77541095,0.9606812
1986-08-11,0.7431021,1.2304276
1986-08-12,0.67848456,0.879175
1986-08-13,0.5977126,0.803875
1986-08-14,0.5250178,0.7675448
1986-08-15,0.47655463,0.7332964
1986-08-16,0.46040022,0.7685641
1986-08-17,0.45232308,0.6857457
1986-08-18,1.1308076,1.11807
1986-08-19,1.187348,0.9701065
1986-08-20,0.89656883,0.73185086
1986-08-21,0.93695486,0.6590296
1986-08-22,1.2923515,1.1276298
1986-08-23,1.1227304,0.75348413
1986-08-24,1.2358111,1.3010547
1986-08-25,0.95310926,0.8387161
1986-08-26,0.84002846,0.8131746
1986-08-27,0.7915653,0.82971275
1986-08-28,0.7673338,0.76555085
1986-08-29,0.64617574,0.59256226
1986-08-30,0.5734811,0.57833534
1986-08-31,0.533095,0.5801616
1986-09-01,0.47655463,0.56418544
1986-09-02,0.46040022,0.5573718
1986-09-03,0.44424585,0.5420118
1986-09-04,0.42001423,0.5064657
1986-09-05,0.50078624,0.50446075
1986-09-06,0.533095,0.6356987
1986-09-07,0.44424585,0.49111864
1986-09-08,0.38770548,0.44134718
1986-09-09,0.33116508,0.4229397
1986-09-10,0.3069335,0.4223465
1986-09-11,0.2746247,0.44455162
1986-09-12,0.2665475,0.45649794
1986-09-13,0.25039312,0.40138367
1986-09-14,0.2261615,0.34918565
1986-09-15,0.21000713,0.32236168
1986-09-16,0.21808432,0.39238745
1986-09-17,0.2261615,0.3105456
1986-09-18,0.21808432,0.3064623
1986-09-19,0.2261615,0.45510995
1986-09-20,0.24231592,0.39733022
1986-09-21,0.23423871,0.44497877
1986-09-22,0.23423871,0.3888642
1986-09-23,0.24231592,0.47376984
1986-09-24,0.3069335,0.5817247
1986-09-25,0.29885626,0.46249905
1986-09-26,0.33924228,0.66463774
1986-09-27,0.5411722,0.72310513
1986-09-28,0.5169406,0.6536975
1986-09-29,0.44424585,0.5720711
1986-09-30,0.38770548,0.5936862
1986-10-01,0.33924228,0.57276285
1986-10-02,0.32308787,0.6688702
1986-10-03,0.38770548,0.5299433
1986-10-04,1.1954252,1.2631575
1986-10-05,0.85618293,0.91627663
1986-10-06,0.7107932,0.7297676
1986-10-07,0.5573266,0.6808783
1986-10-08,0.492709,0.6631454
1986-10-09,0.45232308,0.66462636
1986-10-10,0.42001423,0.6434627
1986-10-11,0.3553966,0.56690735
1986-10-12,0.33924228,0.5697156
1986-10-13,0.33116508,0.5860849
1986-10-14,0.44424585,1.1544731
1986-10-15,0.5573266,0.8304558
1986-10-16,0.46040022,0.73986626
1986-10-17,0.4119371,0.7138136
1986-10-18,0.38770548,0.74611396
1986-10-19,0.3553966,0.6905476
1986-10-20,0.33116508,0.6749882
1986-10-21,0.29885626,0.65572715
1986-10-22,0.2827019,0.6412382
1986-10-23,0.2665475,0.64417154
1986-10-24,0.2665475,0.6060471
1986-10-25,0.25039312,0.54319805
1986-10-26,0.33116508,0.83873093
1986-10-27,0.6219442,1.0233237
1986-10-28,0.5654038,0.90549046
1986-10-29,0.46040022,0.8541536
1986-10-30,0.39578268,0.8195942
1986-10-31,0.3553966,0.757775
1986-11-01,0.32308787,0.73897934
1986-11-02,0.32308787,0.75268716
1986-11-03,0.3150107,0.66478
1986-11-04,0.2746247,0.70296973
1986-11-05,0.3069335,0.6827755
1986-11-06,0.64617574,0.94918406
1986-11-07,0.7673338,1.3013034
1986-11-08,0.95310926,1.9759551
1986-11-09,1.4862041,2.536711
1986-11-10,1.2842743,1.833804
1986-11-11,1.2115796,1.8932067
1986-11-12,1.3812007,2.7208462
1986-11-13,1.2923515,2.4942968
1986-11-14,1.06619,1.6925465
1986-11-15,0.9127232,1.671887
1986-11-16,0.8884917,2.064754
1986-11-17,0.84002846,2.093893
1986-11-18,0.82387406,1.9438802
1986-11-19,1.3327374,2.814183
1986-11-20,1.2600428,2.1814322
1986-11-21,5.1936374,4.355027
1986-11-22,4.442459,5.040232
1986-11-23,3.7235875,4.2945156
1986-11-24,3.6266618,4.4055104
1986-11-25,3.5862753,3.7557611
1986-11-26,4.1597567,4.1744967
1986-11-27,6.7121506,5.1326327
1986-11-28,5.718655,3.94939
1986-11-29,4.9836307,3.5114765
1986-11-30,4.297069,3.1344323
1986-12-01,3.6589706,2.2528057
1986-12-02,3.2793422,2.2792377
1986-12-03,6.170978,5.5835347
1986-12-04,5.53288,4.4369936
1986-12-05,4.628234,3.6349506
1986-12-06,3.9982128,2.7724705
1986-12-07,3.5135808,2.8666234
1986-12-08,3.206647,2.8282602
1986-12-09,3.206647,3.156889
1986-12-10,3.780128,4.7761574
1986-12-11,3.5862753,3.7982965
1986-12-12,3.1258748,3.6663587
1986-12-13,2.746247,2.529654
1986-12-14,2.463545,1.9409547
1986-12-15,2.2616153,2.2966595
1986-12-16,2.1081483,2.7409549
1986-12-17,2.003145,2.5729294
1986-12-18,2.5362399,3.1767757
1986-12-19,3.3278048,4.0824695
1986-12-20,2.7704787,3.5624828
1986-12-21,2.4231591,3.0035477
1986-12-22,2.1566117,2.3662274
1986-12-23,1.9950678,2.426361
1986-12-24,1.9304501,2.3584223
1986-12-25,5.4198,4.3643994
1986-12-26,5.1451745,4.3247437
1986-12-27,4.4182267,3.6511252
1986-12-28,3.893209,3.1530485
1986-12-29,3.4651175,2.721475
1986-12-30,3.1097212,2.432418
1986-12-31,2.8270192,2.283147
1987-01-01,2.5200856,1.8620594
1987-01-02,2.5281627,2.4650486
1987-01-03,2.4150822,2.8565235
1987-01-04,2.172766,2.4439843
1987-01-05,2.0677624,2.1982124
1987-01-06,1.9304501,2.0480783
1987-01-07,1.7608289,2.1183228
1987-01-08,1.6962113,2.1909962
1987-01-09,1.5831307,1.9263682
1987-01-10,1.5750535,1.9984472
1987-01-11,1.8739098,2.5206373
1987-01-12,1.7204429,2.4742618
1987-01-13,1.5750535,2.3826547
1987-01-14,1.4538954,2.160683
1987-01-15,1.5669761,2.4474907
1987-01-16,1.9466045,2.1374393
1987-01-17,1.6962113,1.384168
1987-01-18,1.6154394,1.3505363
1987-01-19,1.5750535,1.729618
1987-01-20,1.5346676,1.9231708
1987-01-21,1.4942813,1.2959689
1987-01-22,1.4135095,1.1940508
1987-01-23,1.3731235,2.4773362
1987-01-24,1.3327374,1.0445355
1987-01-25,1.2923515,0.85720134
1987-01-26,1.2923515,0.9722628
1987-01-27,1.2519655,0.9093115
1987-01-28,1.2519655,0.8621896
1987-01-29,1.2115796,0.9167671
1987-01-30,1.2115796,1.0041846
1987-01-31,1.1711936,1.2138244
1987-02-01,1.1711936,1.0119178
1987-02-02,1.1308076,1.1927683
1987-02-03,1.1308076,1.2484794
1987-02-04,1.0904216,1.1878906
1987-02-05,1.0904216,0.880152
1987-02-06,1.0500356,0.85619706
1987-02-07,1.0500356,0.9567861
1987-02-08,1.0096498,0.84005195
1987-02-09,1.0096498,0.82155645
1987-02-10,0.9692637,0.67841077
1987-02-11,0.9692637,0.73973054
1987-02-12,0.92887765,0.7076001
1987-02-13,0.8884917,0.7812481
1987-02-14,0.8884917,0.56864023
1987-02-15,0.84810567,0.5601055
1987-02-16,0.84810567,0.5488438
1987-02-17,0.8077197,0.5654915
1987-02-18,0.77541095,0.5721899
1987-02-19,0.7592566,0.55445325
1987-02-20,0.7431021,0.536448
1987-02-21,0.7350249,0.5377426
1987-02-22,0.7269477,0.5418244
1987-02-23,0.7107932,0.84410596
1987-02-24,0.69463897,0.9219383
1987-02-25,0.67848456,0.8103103
1987-02-26,0.66233015,0.7498439
1987-02-27,0.64617574,0.7153464
1987-02-28,0.64617574,0.7138038
1987-03-01,3.9335952,1.568794
1987-03-02,5.73481,3.0467713
1987-03-03,3.8285913,2.4859178
1987-03-04,2.6331663,2.211719
1987-03-05,2.3504643,1.7455462
1987-03-06,2.2212296,1.8794712
1987-03-07,2.6412437,2.159923
1987-03-08,4.0951385,2.038514
1987-03-09,5.5571117,1.8530216
1987-03-10,5.2744102,1.2456577
1987-03-11,4.5878487,1.0883702
1987-03-12,4.054753,1.1553017
1987-03-13,3.5620441,1.2492354
1987-03-14,3.2147243,1.1587635
1987-03-15,2.956254,1.1982716
1987-03-16,2.705861,1.0971063
1987-03-17,2.463545,1.1321745
1987-03-18,2.2696924,1.2090704
1987-03-19,2.1485345,1.1525953
1987-03-20,2.0677624,1.0970105
1987-03-21,1.9708362,1.016555
1987-03-22,1.8981411,1.0490943
1987-03-23,1.8577553,1.0164394
1987-03-24,1.8335238,0.9797225
1987-03-25,1.7850604,0.94284785
1987-03-26,1.6962113,0.92475164
1987-03-27,1.5750535,0.8474304
1987-03-28,1.5185132,0.9150694
1987-03-29,1.4296638,0.83239555
1987-03-30,1.3892779,0.81791306
1987-03-31,3.3843455,1.7493336
1987-04-01,4.692852,2.34241
1987-04-02,3.7962823,2.3854322
1987-04-03,3.4408858,3.1888537
1987-04-04,11.146533,9.36005
1987-04-05,14.942815,11.585494
1987-04-06,12.27734,9.819038
1987-04-07,10.904215,9.161703
1987-04-08,8.723372,7.0326314
1987-04-09,7.0917788,5.3025894
1987-04-10,5.912508,4.504181
1987-04-11,5.0320935,3.8628228
1987-04-12,4.4586134,4.053785
1987-04-13,4.450536,4.851006
1987-04-14,3.9820585,3.7462685
1987-04-15,3.5135808,3.064732
1987-04-16,3.206647,2.6997344
1987-04-17,3.0531805,2.997892
1987-04-18,2.9966402,3.3599906
1987-04-19,2.7543244,2.6903524
1987-04-20,2.495854,2.381629
1987-04-21,2.3020012,2.201283
1987-04-22,2.124303,2.004981
1987-04-23,1.9546818,1.6968622
1987-04-24,1.890064,1.682248
1987-04-25,2.3908503,2.4589448
1987-04-26,2.1485345,1.816451
1987-04-27,1.8819871,1.6837608
1987-04-28,1.7446746,1.7336863
1987-04-29,1.8254464,1.8061328
1987-04-30,1.7042886,1.558212
1987-05-01,1.5750535,1.4569159
1987-05-02,1.5104357,1.4052423
1987-05-03,1.4942813,1.3199725
1987-05-04,2.4231591,2.5231497
1987-05-05,2.2696924,2.0857506
1987-05-06,2.1485345,2.018179
1987-05-07,2.0354536,1.8040503
1987-05-08,1.849678,1.6827177
1987-05-09,1.5912079,1.5716105
1987-05-10,1.4296638,1.5450511
1987-05-11,1.3569691,1.4267061
1987-05-12,1.3004287,1.2845249
1987-05-13,1.1954252,1.1090102
1987-05-14,1.106576,1.0052434
1987-05-15,1.0419585,1.0758687
1987-05-16,0.985418,0.9349813
1987-05-17,0.92080045,0.924956
1987-05-18,0.89656883,0.89992434
1987-05-19,1.0500356,1.3448987
1987-05-20,1.106576,1.0135865
1987-05-21,1.1711936,1.0552175
1987-05-22,1.0500356,1.0232401
1987-05-23,1.0096498,0.9766758
1987-05-24,3.0935664,1.3921733
1987-05-25,2.4231591,0.9764767
1987-05-26,1.9789134,0.8908975
1987-05-27,1.7446746,0.88001
1987-05-28,1.5023587,0.8053194
1987-05-29,1.3327374,0.8443962
1987-05-30,1.1711936,0.80833936
1987-05-31,0.945032,0.7223305
1987-06-01,0.8723373,0.64209867
1987-06-02,1.106576,0.8372955
1987-06-03,1.0823444,0.6400225
1987-06-04,0.985418,0.56832033
1987-06-05,1.0015725,0.5946331
1987-06-06,0.90464616,0.50220054
1987-06-07,0.84810567,0.49055353
1987-06-08,0.83195126,0.5368032
1987-06-09,0.7915653,0.5146059
1987-06-10,0.7269477,0.4122385
1987-06-11,0.6380986,0.37151125
1987-06-12,0.5815581,0.37800634
1987-06-13,0.6380986,0.4550852
1987-06-14,0.64617574,0.65686166
1987-06-15,0.5977126,0.4731541
1987-06-16,0.5169406,0.42609954
1987-06-17,0.46040022,0.39012697
1987-06-18,0.4119371,0.3507326
1987-06-19,0.3796283,0.3453073
1987-06-20,0.36347383,0.33005616
1987-06-21,0.44424585,0.36717883
1987-06-22,0.5088634,0.36508662
1987-06-23,0.5654038,0.398695
1987-06-24,0.5169406,0.3407756
1987-06-25,0.43616864,0.3113201
1987-06-26,0.37155104,0.297127
1987-06-27,0.42809147,0.41059765
1987-06-28,0.50078624,0.30438873
1987-06-29,0.3796283,0.29380056
1987-06-30,0.2827019,0.30040604
1987-07-01,0.25039312,0.29499298
1987-07-02,0.46040022,0.42118025
1987-07-03,1.0904216,0.731337
1987-07-04,0.83195126,0.46193597
1987-07-05,0.613867,0.41568223
1987-07-06,0.5250178,0.3885868
1987-07-07,0.45232308,0.39051047
1987-07-08,0.945032,0.8611288
1987-07-09,1.106576,0.7112698
1987-07-10,0.84810567,0.52716607
1987-07-11,0.67040735,0.48490524
1987-07-12,0.84810567,0.4447133
1987-07-13,1.187348,0.89481485
1987-07-14,3.5378125,1.4881591
1987-07-15,5.0805564,2.1698248
1987-07-16,2.576626,1.258733
1987-07-17,1.6639025,1.1513848
1987-07-18,1.2115796,1.0888691
1987-07-19,0.89656883,1.064899
1987-07-20,0.84002846,1.0218288
1987-07-21,0.8077197,0.9255907
1987-07-22,0.7350249,0.81322116
1987-07-23,0.66233015,0.70750815
1987-07-24,0.5815581,0.6355154
1987-07-25,0.5250178,0.56629914
1987-07-26,0.5573266,0.7639466
1987-07-27,0.5654038,1.0167096
1987-07-28,0.46847746,0.64277464
1987-07-29,0.3796283,0.5822516
1987-07-30,0.33924228,0.5603138
1987-07-31,0.32308787,0.54504687
1987-08-01,0.29885626,0.50117064
1987-08-02,0.2746247,0.4660121
1987-08-03,0.3150107,0.72497284
1987-08-04,0.44424585,0.50873184
1987-08-05,0.3796283,0.46848884
1987-08-06,0.46847746,0.67527336
1987-08-07,0.48463184,0.5038914
1987-08-08,0.38770548,0.47664413
1987-08-09,0.3150107,0.49258003
1987-08-10,0.44424585,0.7886973
1987-08-11,0.38770548,0.5203012
1987-08-12,0.3069335,0.49300566
1987-08-13,0.25039312,0.46459663
1987-08-14,0.2261615,0.4461082
1987-08-15,0.21000713,0.4250861
1987-08-16,0.19385274,0.4043048
1987-08-17,0.1776983,0.38537583
1987-08-18,0.16962114,0.36301816
1987-08-19,0.15346675,0.31528652
1987-08-20,0.15346675,0.33122292
1987-08-21,0.14538953,0.2725562
1987-08-22,0.13731235,0.26469657
1987-08-23,0.12923516,0.24175507
1987-08-24,0.12115797,0.21248211
1987-08-25,0.11308078,0.20336765
1987-08-26,0.09692637,0.20183998
1987-08-27,0.50078624,0.66496277
1987-08-28,1.1954252,0.913377
1987-08-29,1.5831307,1.6335895
1987-08-30,0.9773409,1.053069
1987-08-31,0.65425295,0.9900007
1987-09-01,1.0338812,1.9846227
1987-09-02,0.8723373,1.2272148
1987-09-03,0.7431021,1.3177247
1987-09-04,0.5896354,1.1296581
1987-09-05,0.48463184,1.0671618
1987-09-06,0.44424585,1.2380098
1987-09-07,0.5734811,1.5311209
1987-09-08,1.4942813,1.9503349
1987-09-09,9.934953,4.7423773
1987-09-10,5.8882756,2.4400988
1987-09-11,3.9739811,2.206411
1987-09-12,2.9724085,2.2222037
1987-09-13,10.984988,5.3205504
1987-09-14,14.700499,8.978425
1987-09-15,9.127232,4.277234
1987-09-16,6.623301,4.2698417
1987-09-17,5.4844165,4.437995
1987-09-18,6.6959963,5.5805426
1987-09-19,10.177268,7.308342
1987-09-20,8.1579685,5.5376434
1987-09-21,6.5829153,4.216757
1987-09-22,5.47634,3.6652505
1987-09-23,4.773624,3.3754282
1987-09-24,4.022444,2.7811296
1987-09-25,3.7316654,2.449304
1987-09-26,3.0612576,2.2031553
1987-09-27,2.5927804,2.0661643
1987-09-28,2.2616153,1.9776534
1987-09-29,2.043531,1.8744433
