date,s_snow,s_water,et_bucket,m_bucket,ps_bucket,pr_bucket,prcp(mm/day),tmean(c),dayl(s),q_bucket,q_obs
1983-01-25,75.55665166869282,1551.547062150087,0.5236442183739549,0.0,1.4945865e-06,2.9499986,2.95,-0.645,9.053253,1.3124705516293078,0.7252823
1983-01-26,77.2549463131448,1550.412497418063,0.258733143074165,0.0,1.48,0.0,1.48,-10.43,9.119994,1.2877715465327744,0.7306949
1983-01-27,77.90351713084203,1548.9472507250252,0.1496332228757085,0.0,0.0,0.0,0.0,-17.415,9.131136,1.256560224656053,0.7198698
1983-01-28,77.88324606954566,1547.5531397971286,0.16634324431769654,0.0,0.0,0.0,0.0,-16.195,9.209153,1.2275667109167172,0.7144572
1983-01-29,77.88308285114046,1546.1522654227076,0.21309885138014015,0.0,0.0,0.0,0.0,-13.055,9.2162,1.1991063758825808,0.67115676
1983-01-30,77.91164203932298,1544.7149191805684,0.295816038069103,0.0,0.05,0.0,0.05,-8.835,9.279545,1.1705907613692144,0.644094
1983-01-31,79.68260587511988,1543.216330978787,0.3905779824393652,0.0,3.76,0.0,3.76,-5.095,9.312,1.1415819951702848,0.6224438
1983-02-01,83.93600957177405,1541.6766143074972,0.42107598361496484,0.0,4.33,0.0,4.33,-4.115,9.363647,1.112525657988527,0.6007936
1983-02-02,86.03313897027257,1540.21203908504,0.32050712621541083,0.0,0.2,0.0,0.2,-7.905,9.408009,1.0855739223937149,0.58996844
1983-02-03,86.64550415170942,1540.36001319788,0.6041444662768137,1.9638164,0.0,4.55,4.55,0.91,9.448072,1.0882670861243013,0.5845559
1983-02-04,82.92338557603368,1547.340474491467,0.593694754152478,0.8806241,0.0,4.89,4.89,0.505,9.504005,1.223203078484067,0.6062061
1983-02-05,84.29537903483997,1546.8198134040467,0.25807291978759506,0.0,0.0,0.0,0.0,-11.015,9.533253,1.2125851120551336,0.6224438
1983-02-06,83.84057513752299,1545.4198811058493,0.16588392347627612,0.0,0.0,0.0,0.0,-16.73,9.600005,1.1844908006658386,0.6386815
1983-02-07,86.24008659184287,1544.0818593215,0.17939435027218087,0.0,5.25,0.0,5.25,-15.78,9.629255,1.158247512171107,0.64950657
1983-02-08,95.9631803305991,1542.7154908547418,0.26824815889794323,0.0,13.61,0.0,13.61,-10.695,9.696,1.1320481991819298,0.67115676
1983-02-09,104.83639950821136,1541.3092770594717,0.2833726184056865,0.0,2.87,0.0,2.87,-10.0,9.725256,1.1057035361291423,0.7036321
1983-02-10,105.93495598996546,1540.0006806109138,0.15703390896938718,0.0,0.0,0.0,0.0,-17.61,9.792008,1.0817387028511565,0.7252823
1983-02-11,105.93234400960387,1538.7837990968217,0.1415122590596369,0.0,0.0,0.0,0.0,-18.925,9.832078,1.0599197981167685,0.7523451
1983-02-12,105.93234400960387,1537.6036779303429,0.15115155213020315,0.0,0.0,0.0,0.0,-18.18,9.888011,1.0391804498352177,0.76858276
1983-02-13,105.93234400960387,1536.4213965674323,0.18610400503819036,0.0,0.0,0.0,0.0,-15.67,9.951545,1.0188100532990612,0.77940786
1983-02-14,105.93234400960387,1535.153964732689,0.35193480956947093,0.0,0.0,0.0,0.0,-7.4,9.983992,0.9974158090725936,0.75775766
1983-02-15,105.87903651210196,1533.7891561808563,0.46803191092616214,0.0,0.0,0.0,0.0,-3.57,10.060927,0.974879939038353,0.74693257
1983-02-16,105.80508248860933,1532.515062903262,0.2398788180772317,0.0,0.0,0.0,0.0,-12.57,10.079994,0.95430174119461,0.7252823
1983-02-17,106.17172120579609,1531.3236691922348,0.24423344573283598,0.0,0.8,0.0,0.8,-12.45,10.1760025,0.9354524220418468,0.7036321
1983-02-18,107.40772080651668,1530.0924675558963,0.3686355695659748,0.0,1.7,0.0,1.7,-6.985,10.1760025,0.9163643844957221,0.692807
1983-02-19,107.99643305672073,1528.8985002763538,0.24710086529226838,0.0,0.0,0.0,0.0,-12.4,10.272,0.8982256932432047,0.67115676
1983-02-20,108.49531789352085,1527.726805893712,0.31580548400760466,0.0,1.03,0.0,1.03,-9.185,10.2831335,0.8807744704889123,0.64950657
1983-02-21,110.17033867314726,1526.5185204716638,0.3549088638173739,0.0,2.32,0.0,2.32,-7.72,10.368,0.8631332881791954,0.6386815
1983-02-22,112.41477782726895,1525.2983921602279,0.37420363030626885,0.0,1.94,0.0,1.94,-7.045,10.40807,0.8456777240360634,0.6278564
1983-02-23,118.47966452288155,1524.165526754536,0.2279601320364316,0.0,9.36,0.0,9.36,-13.635,10.464003,0.8297867697651812,0.6062061
1983-02-24,126.19882203672832,1523.064588018433,0.326328600854691,0.0,5.79,0.0,5.79,-9.06,10.558772,0.814629807943795,0.5845559
1983-02-25,129.33186724747995,1521.9682748669268,0.264242963001665,0.0,0.95,0.0,0.95,-11.83,10.560008,0.7998116511184069,0.56290567
1983-02-26,129.67907889253505,1520.912867260425,0.2623882044492225,0.0,0.0,0.0,0.0,-12.03,10.656003,0.7858010908978038,0.5520806
1983-02-27,129.73436353008867,1519.7962456770524,0.27320979639956694,0.0,0.0,0.0,0.0,-11.495,10.656195,0.7712450155174546,0.5412555
1983-02-28,130.09914651128673,1518.582349660171,0.5362624794942097,0.0,0.6030282,0.016971843,0.62,-2.45,10.752003,0.755726614896013,0.5141927
1983-03-01,130.12998565380732,1517.5247163127394,0.5947829282274492,0.0,0.0,0.0,0.0,-1.035,10.803638,0.7424606348758543,0.5033676
1983-03-02,135.57649166806553,1518.3533184452288,0.5299703809667632,0.0,15.316281,0.02371877,15.34,-2.74,10.848,0.7528338953062643,0.48712993
1983-03-03,149.37929882569873,1517.105885098506,0.5291272377888687,0.0,10.755683,0.004317862,10.76,-2.875,10.943989,0.7372717992742606,0.48712993
1983-03-04,153.76146261265092,1515.9193034227887,0.39350788045465235,0.0,0.0,0.0,0.0,-6.96,10.943989,0.7227674801358811,0.47630483
1983-03-05,153.76285407758067,1514.841679009474,0.34191359203136296,0.0,0.0,0.0,0.0,-8.96,11.04,0.7098424061206745,0.46006715
1983-03-06,153.76285407758067,1513.7861937192995,0.3474407583183713,0.0,0.0,0.0,0.0,-8.75,11.051133,0.6974069591736943,0.44924206
1983-03-07,153.76285407758067,1512.7345957443329,0.36930027887727257,0.0,0.0,0.0,0.0,-8.025,11.135989,0.6852339658400469,0.43841693
1983-03-08,153.76285407758067,1511.6986288831847,0.3576838549616739,0.0,0.0,0.0,0.0,-8.56,11.231995,0.6734496931905565,0.42217928
1983-03-09,153.71289593921296,1510.614774382519,0.6170568684646591,0.0,0.0,0.0,0.0,-1.0,11.231995,0.6613375618052075,0.40052906
1983-03-10,151.62803912247878,1511.4879051575874,0.7474682207861776,3.9296098,0.0,0.35,0.35,1.645,11.3279915,0.6710775982643158,0.3951165
1983-03-11,150.17200512864346,1512.3634841013784,0.6667679683055827,0.0,0.0,1.44,1.44,-0.025,11.3279915,0.6809889997951709,0.38970393
1983-03-12,150.17059767267185,1523.4310874939622,0.6590303088859017,0.0,1.1515617e-06,19.319998,19.32,-0.42,11.424003,0.8196445247400933,0.38429138
1983-03-13,150.17059798362786,1535.8300403111914,0.6857355540584265,0.0,0.0,8.62,8.62,-0.085,11.520014,1.0087714469480544,0.4059416
1983-03-14,150.20178306501816,1538.6510741199497,0.6401369687060335,0.0,0.0,0.0,0.0,-1.1,11.520014,1.0575667944396152,0.40052906
1983-03-15,150.21826736017655,1538.0156162395074,0.7096513196857943,0.25210515,0.0,1.93,1.93,0.27,11.616006,1.0463733048336443,0.40052906
1983-03-16,150.21478599119845,1537.2737795357643,0.7039368802584464,0.0,0.0,0.43,0.43,0.16,11.616006,1.0334557642781985,0.40052906
1983-03-17,148.5980876882206,1537.306562058205,0.7726935703446022,3.2609727,0.0,0.0,0.0,1.395,11.712008,1.0340232212254357,0.3951165
1983-03-18,144.41204194318885,1539.753354344399,0.8159213020640662,5.012802,0.0,0.0,0.0,2.05,11.807986,1.077268028110079,0.38970393
1983-03-19,139.221044108733,1546.1635756366788,0.8246280005411953,5.2668843,0.0,6.5,6.5,2.145,11.807986,1.1993334926047672,0.4059416
1983-03-20,131.25318638039215,1556.193528435515,0.9568158257502566,10.589237,0.0,2.73,2.73,4.135,11.903995,1.4186636476869487,0.4654797
1983-03-21,126.86702120307633,1564.1977724867354,0.6647387528731531,0.0,0.002370769,9.34763,9.35,-1.265,11.903995,1.6221373688567413,0.64950657
1983-03-22,125.9777969999236,1575.7506143361215,0.7721040444576674,1.3219247,0.0,16.65,16.65,0.67,11.999994,1.9683476635316213,1.0283854
1983-03-23,130.0789267661461,1581.2187035605941,0.5341265874873732,0.0,5.88,0.0,5.88,-4.72,12.095989,2.1570820245986604,1.3531387
1983-03-24,132.51545938994286,1578.6905767915343,0.3210318023883833,0.0,0.0,0.0,0.0,-11.54,12.095989,2.0676722686077045,1.580466
1983-03-25,132.48274318962996,1576.3672210125578,0.2929390806389795,0.0,0.0,0.0,0.0,-12.81,12.191992,1.9887760209004661,1.6454166
1983-03-26,132.43502490525796,1574.1055543809807,0.3399948739525534,0.0,0.0,0.0,0.0,-10.855,12.191992,1.9148672017004096,1.7211924
1983-03-27,132.87574279645875,1571.825024933192,0.4778856126275055,0.0,1.45,0.0,1.45,-6.385,12.287989,1.843122804438937,1.7644929
1983-03-28,134.74176799281588,1573.0469843241488,0.7224377070578512,0.0,1.007855e-05,9.139991,9.14,-0.72,12.383997,1.8812242295863144,1.8294435
1983-03-29,136.94573076334723,1576.6437986476042,0.6207025806535753,0.0,6.9480343,0.001965627,6.95,-2.91,12.383997,1.9980078644042591,1.8943942
1983-03-30,141.39995565135652,1574.1451768455356,0.48146102986778705,0.0,2.08,0.0,2.08,-6.515,12.480011,1.9161380791609874,1.9160444
1983-03-31,142.18264426841685,1571.7692231290268,0.5173298141746154,0.0,0.0,0.0,0.0,-5.51,12.480011,1.841401415207515,1.9052193
1983-04-01,142.19872586501594,1569.4237356909014,0.5644449532175849,0.0,0.0,0.0,0.0,-4.39,12.576006,1.7704827484901924,1.8510938
1983-04-02,142.2843956781092,1566.8926902735784,0.6999607114398407,0.0,0.0,0.0,0.0,-1.445,12.671997,1.697014361869099,1.6995422
1983-04-03,142.2361409293003,1564.638301005234,0.7859344393030613,0.17186864,0.0,0.24,0.24,0.24,12.671997,1.6341473933576105,1.6454166
1983-04-04,141.4883354768154,1565.8058539727094,0.8191483149081784,1.4556522,0.0,5.81,5.81,0.72,12.767997,1.6664100039366525,1.6129413
1983-04-05,139.6482389774376,1570.152573204362,0.8368083115099304,2.1777804,0.0,3.78,3.78,0.99,12.767997,1.7922225051583025,1.6021162
1983-04-06,136.08001754594494,1572.8716375980619,0.9638079185415772,7.366405,0.0,0.0,0.0,2.93,12.863986,1.87570878838798,1.6345916
1983-04-07,129.78292763055973,1576.130236671208,0.9443075450487745,6.2163486,0.0,0.15,0.15,2.5,12.948847,1.9808996969698733,1.7211924
1983-04-08,119.95401348994861,1584.0524882865427,1.1017736957629267,12.127102,0.0,2.21,2.21,4.71,12.96,2.261905266497992,1.9485197
1983-04-09,108.91460996304001,1592.7928107526966,1.0411656838372378,9.3455715,0.0,0.0,0.0,3.67,13.055994,2.6183969399364786,2.165022
1983-04-10,102.48398267260839,1595.6651867448622,0.910709207909177,3.9831007,0.0,0.78,0.78,1.665,13.055994,2.747412556858094,2.3273985
1983-04-11,98.13938775884402,1603.8697006438908,0.9398934773947268,4.7319746,0.0,12.45,12.45,1.945,13.152,3.1520163613221484,2.5114255
1983-04-12,94.95256763610729,1611.5113662356416,0.8824976080026293,1.9504436,0.0,5.08,5.08,0.905,13.196356,3.582283241007102,2.771228
1983-04-13,91.95942015553769,1611.9396242597084,0.9325729953070497,3.9429827,0.0,0.0,0.0,1.65,13.248011,3.6080644331257496,2.9877303
1983-04-14,89.0266533185425,1610.3915791845277,0.9031358891086726,2.4452353,0.0,0.0,0.0,1.09,13.343814,3.51573914357812,3.2150576
1983-04-15,84.47612357927036,1610.4862626532124,1.0085748873683398,6.778004,0.0,0.0,0.0,2.71,13.344006,3.5213176068658805,3.4856853
1983-04-16,76.2263698663813,1615.1282085027253,1.0992751947081567,9.800244,0.0,2.98,2.98,3.84,13.44,3.8059422789183506,3.7779632
1983-04-17,62.69991291413808,1636.4255675838351,1.3185065747099816,16.606972,0.0,23.79,23.79,6.385,13.441241,5.436759487588915,5.6074066
1983-04-18,46.29375750950361,1668.327729139023,1.3329713226652056,15.978453,0.0,21.53,21.53,6.15,13.535992,9.275512714142257,11.149863
1983-04-19,30.830877231301475,1685.1483123369317,1.3090649597131376,14.667923,0.0,5.54,5.54,5.66,13.591933,12.293059756222824,12.015872
1983-04-20,15.556702508725543,1692.8186084151832,1.355435648091271,15.556703,0.0,7.33,7.33,6.075,13.631994,13.977826855582729,12.990131
1983-04-21,4.212349782481205,1696.130551740644,1.1976615764806577,4.21235,0.0,5.9,5.9,4.085,13.716845,14.774903637647741,12.665379
1983-04-22,0.7566654948640794,1689.5021241577901,1.1384403871508497,0.75666547,0.0,2.9,2.9,3.375,13.727986,13.222745332007811,12.232374
1983-04-23,0.27673048524838134,1678.1587804924707,1.2249050867847693,0.27673048,0.0,0.0,0.0,4.465,13.824014,10.935306475834922,11.582868
1983-04-24,0.1012493508631972,1668.8357154852195,1.3220113071508939,0.10124935,0.0,5.4,5.4,5.7,13.824014,9.35474785000303,10.933361
1983-04-25,0.03706015083149768,1673.547684497338,1.5273732734063634,0.03706015,0.0,22.5,22.5,7.76,13.920009,10.122745196783876,12.340625
1983-04-26,0.013559313429796063,1678.537039703881,1.6086194852916749,0.0135593135,0.0,12.04,12.04,8.495,13.939073,11.00478907126821,14.722149
1983-04-27,0.004958260949571292,1673.1699817248425,1.4020781022823372,0.004958261,0.0,1.68,1.68,6.345,14.016014,10.058925417776589,14.613898
1983-04-28,0.0018116314100745361,1663.0285876076096,1.561306504268869,0.0018116314,0.0,1.16,1.16,8.055,14.048472,8.487928058382735,13.639638
1983-04-29,0.000660567744659602,1655.1120657038005,1.8327460827908495,0.0006605677,0.0,2.19,2.19,10.565,14.112005,7.434151907802866,12.557127
1983-04-30,0.0002395374560079756,1647.4924353703645,1.786241834594562,0.00023953746,0.0,0.25,0.25,10.17,14.167947,6.543652332659976,11.79937
1983-05-01,8.458204232551515e-05,1641.4280881721477,1.9301401729090677,8.458204e-05,0.0,4.66,4.66,11.41,14.208019,5.911793824478099,11.258114
1983-05-02,2.7784240172462837e-05,1643.0849085797672,1.3920603085445953,2.7784241e-05,0.0,13.61,13.61,6.245,14.263945,6.0781015528701765,10.673558
1983-05-03,6.975264339750863e-06,1648.2961019893867,1.7327764194083095,6.975264e-06,0.0,11.51,11.51,9.535,14.303994,6.632306891937088,10.500357
1983-05-04,1.7585221603989137e-06,1648.3610781562907,1.9135452378041915,1.7585222e-06,0.0,5.91,5.91,11.025,14.370742,6.639526846001548,10.218904
1983-05-05,2.975569785652176e-07,1645.68170897637,1.593431383505806,2.9755697e-07,0.0,2.55,2.55,8.15,14.399997,6.3482250532259945,9.796724
1983-05-06,0.0,1643.2502026602876,1.5211498977114926,0.0,0.0,5.2,5.2,7.385,14.466744,6.094947904732534,9.374545
1983-05-07,0.0,1638.413106463928,1.4354065756169023,0.0,0.0,0.3,0.3,6.51,14.495992,5.62074435566354,8.757514
1983-05-08,0.0,1635.222898519345,1.9836665483054878,0.0,0.0,1.9,1.9,11.525,14.55193,5.328366784139193,8.183783
1983-05-09,0.0,1635.5229675023465,1.8602425548311567,0.0,0.0,10.13,10.13,10.46,14.591989,5.355207012344022,7.707478
1983-05-10,0.0,1637.5220945795425,1.4941896380208481,0.0,0.0,8.72,8.72,6.985,14.636345,5.537506474309261,7.490976
1983-05-11,0.0,1637.10456119095,1.3016949797991113,0.0,0.0,1.57,1.57,4.84,14.688005,5.498925995922571,7.187873
1983-05-12,0.0,1633.697601430939,1.3319882135073757,0.0,0.0,1.59,1.59,5.185,14.720458,5.1939994489859265,6.9064198
1983-05-13,0.0,1628.913508142169,1.6239440323083865,0.0,0.0,2.77,2.77,8.195,14.783794,4.794145165772662,6.624967
1983-05-14,0.0,1624.2292421121322,2.0190854932658895,0.0,0.0,0.22,0.22,11.655,14.790845,4.43247629478545,6.105362
1983-05-15,0.0,1619.847600017221,1.804876989798708,0.0,0.0,0.15,0.15,9.84,14.868855,4.118910871487638,5.629057
1983-05-16,0.0,1615.5074846249413,1.3594622098857505,0.0,0.0,1.32,1.32,5.5,14.879997,3.8301903368847836,5.2826533
1983-05-17,0.0,1610.97676181934,1.2524320088177563,0.0,0.0,0.0,0.0,4.24,14.946764,3.5503583443315136,4.947075
1983-05-18,0.0,1607.0158998954062,1.3136824184897546,0.0,0.0,0.0,0.0,4.965,14.976017,3.3225241423133705,4.643972
1983-05-19,0.0,1604.633275926562,1.8145038515588925,0.0,0.0,0.11,0.11,9.925,15.008464,3.1925764745566405,4.3625193
1983-05-20,0.0,1602.8728133801267,2.0415444633523077,0.0,0.0,3.72,3.72,11.745,15.06935,3.099837542825941,4.1135416
1983-05-21,0.0,1600.748935794178,2.1452154682161777,0.0,0.0,4.16,4.16,12.555,15.073244,2.9915326292070157,3.9078646
1983-05-22,0.0,1597.6445663450359,2.2366340208850524,0.0,0.0,0.0,0.0,13.2,15.127928,2.8399994451762285,3.6805372
1983-05-23,0.0,1596.421645832803,1.9333360808762015,0.0,0.0,1.92,1.92,10.84,15.1678,2.7824346603996593,3.5073354
1983-05-24,0.0,1597.6599279672091,1.4400158469117548,0.0,0.0,8.71,8.71,6.245,15.174855,2.8407300636421735,3.5831113
1983-05-25,0.0,1599.7711193154873,1.4865377280792775,0.0,0.0,5.65,5.65,6.65,15.234741,2.942950115895649,3.6805372
1983-05-26,0.0,1596.9432194398116,1.6226783579305808,0.0,0.0,0.0,0.0,7.995,15.264003,2.8068418569984415,3.6372368
1983-05-27,0.0,1593.9685853291094,1.6951991244206812,0.0,0.0,2.83,2.83,8.695,15.270856,2.6704589858436534,3.5722861
1983-05-28,0.0,1599.3601431708066,1.5117374646809616,0.0,0.0,13.33,13.33,6.815,15.330745,2.9227671270153146,3.745488
1983-05-29,0.0,1600.4812959010667,1.654024059135141,0.0,0.0,0.0,0.0,8.16,15.359803,2.9781558595940205,3.8645642
1983-05-30,0.0,1607.233404319687,1.6520593791028924,0.0,0.0,23.59,23.59,8.075,15.361231,3.3346470499875185,3.9295146
1983-05-31,0.0,1624.5419995627053,1.7061809826646166,0.0,0.0,20.19,20.19,8.365,15.404361,4.455750306419867,4.7305727
1983-06-01,0.0,1631.7453554069727,1.9812843278663297,0.0,0.0,7.66,7.66,10.595,15.44485,5.026953207655558,5.2501783
1983-06-02,0.0,1628.8105536648998,2.0266010813640407,0.0,0.0,0.0,0.0,10.97,15.455997,4.785887418756562,5.4666805
1983-06-03,0.0,1623.240636035078,1.952745352881216,0.0,0.0,2.82,2.82,10.43,15.462855,4.359705108369453,5.477505
1983-06-04,0.0,1619.2341573878532,2.085732596707128,0.0,0.0,2.1,2.1,11.475,15.500359,4.076818133015311,5.3909044
1983-06-05,0.0,1614.1519182525053,2.2123699313007656,0.0,0.0,0.0,0.0,12.435,15.531692,3.7442294341757565,5.163577
1983-06-06,0.0,1608.2169583487885,2.5376121112371504,0.0,0.0,0.74,0.74,14.695,15.551825,3.3900214126005057,4.947075
1983-06-07,0.0,1602.5899027233993,2.574177650050758,0.0,0.0,12.13,12.13,14.985,15.553253,3.085187482502325,5.1419272
1983-06-08,0.0,1597.3084110367656,1.8924921145034268,0.0,0.0,1.76,1.76,10.08,15.571075,2.8240584303230567,4.849649
1983-06-09,0.0,1592.2864072321486,1.8710726546699223,0.0,0.0,0.0,0.0,9.925,15.59637,2.5962878111332555,4.5790215
1983-06-10,0.0,1587.437815252809,2.163526332428851,0.0,0.0,0.06,0.06,12.255,15.618755,2.3938287044987665,4.2975683
1983-06-11,0.0,1582.6765590420077,2.374507132457613,0.0,0.0,0.04,0.04,13.785,15.636858,2.2103875530863246,3.9944654
1983-06-12,0.0,1577.9165625430057,2.8833310080971937,0.0,0.0,0.0,0.0,17.015,15.647811,2.041046707359778,3.7130125
1983-06-13,0.0,1573.0717496990637,3.2094800817959848,0.0,0.0,0.0,0.0,18.865,15.648003,1.8820045176718134,3.4748602
1983-06-14,0.0,1568.0560444534426,3.482187926459033,0.0,0.0,0.0,0.0,20.305,15.649241,1.7303964764991464,3.2258825
1983-06-15,0.0,1562.9195312553215,3.6461689634591683,0.0,0.0,0.0,0.0,21.145,15.654856,1.5877862882763223,3.0310307
1983-06-16,0.0,1558.0569115828218,3.7695772334518622,0.0,0.0,0.0,0.0,21.76,15.667064,1.4636265243517963,2.8253536
1983-06-17,0.0,1553.4380865683138,3.786683648451091,0.0,0.0,0.24,0.24,21.875,15.680464,1.354694634219234,2.6305015
1983-06-18,0.0,1548.9928019508939,3.5856908294200576,0.0,0.0,4.59,4.59,20.97,15.692367,1.257519025635208,2.4464748
1983-06-19,0.0,1544.650803469659,3.4366495894266555,0.0,0.0,0.0,0.0,20.29,15.692367,1.169334685426142,2.2407978
1983-06-20,0.0,1540.3418368637058,2.9939144361010106,0.0,0.0,0.0,0.0,18.0,15.692367,1.0879359129453334,2.0567708
1983-06-21,0.0,1535.9956478721306,3.3653102966574564,0.0,0.0,0.0,0.0,20.015,15.703944,1.0115727151845006,1.9052193
1983-06-22,0.0,1531.5419822340305,3.8870578435444583,0.0,0.0,0.0,0.0,22.55,15.703944,0.9388783236312312,1.7753179
1983-06-23,0.0,1526.9105856885017,4.156759211433115,0.0,0.0,0.0,0.0,23.79,15.692367,0.8688184390572825,1.6345916
1983-06-24,0.0,1522.1274514475642,3.209506302504282,0.0,0.0,0.0,0.0,19.375,15.692367,0.8019462941406489,1.4180894
1983-06-25,0.0,1517.511275169827,2.0628250624009987,0.0,0.0,0.0,0.0,12.15,15.680464,0.7422935488183399,1.277363
1983-06-26,0.0,1513.205211188762,2.0945303538483606,0.0,0.0,0.18,0.18,12.44,15.680464,0.6906551833309053,1.1691118
1983-06-27,0.0,1509.3347987026027,2.613286358789044,0.0,0.0,3.4,3.4,16.1,15.667064,0.6473139921626636,1.0933361
1983-06-28,0.0,1506.025576909582,2.0876818814633205,0.0,0.0,0.0,0.0,12.49,15.654856,0.6124205928852576,1.0067352
1983-06-29,0.0,1503.4030850079334,2.2070689515469777,0.0,0.0,0.0,0.0,13.42,15.649241,0.5861092696125182,0.9331244
1983-06-30,0.0,1501.59286219589,2.617962743809915,0.0,0.0,0.0,0.0,16.235,15.647811,0.5686098122314648,0.8649263
1983-07-01,0.0,1500.720447671685,3.1809925213218686,0.0,0.0,0.0,0.0,19.515,15.645348,0.560363716353494,0.8313684
1983-07-02,0.0,1500.7236925328389,3.280702092794354,0.0,0.0,5.28,5.28,20.06,15.627691,0.5603941642557377,0.78373796
1983-07-03,0.0,1498.7381477043116,3.082608948842688,0.0,0.0,0.47,0.47,19.045,15.607947,0.5420687774309834,0.7523451
1983-07-04,0.0,1494.7203090441274,3.95464556012487,0.0,0.0,0.0,0.0,23.41,15.58447,0.5067992981193433,0.7220348
1983-07-05,0.0,1498.9747118562657,4.343710186672945,0.0,0.0,14.17,14.17,25.045,15.558872,0.5442202867455718,0.7296124
1983-07-06,0.0,1511.641864458037,2.424196513635733,0.0,0.0,17.47,17.47,14.96,15.552019,0.6728098781096364,0.76858276
1983-07-07,0.0,1516.090229147204,2.1136203271169,0.0,0.0,0.0,0.0,12.69,15.549364,0.7248390860119128,0.7144572
1983-07-08,0.0,1516.3003182880698,2.4884971731608214,0.0,0.0,7.05,7.05,15.37,15.52275,0.7273934853171466,0.6852294
1983-07-09,0.0,1518.7880550516131,2.5197885076353908,0.0,0.0,4.56,4.56,15.585,15.488453,0.7583341971762737,0.6635792
1983-07-10,0.0,1519.2808440333047,1.996734467591277,0.0,0.0,3.03,3.03,11.84,15.457236,0.7646175889094413,0.6213613
1983-07-11,0.0,1520.0977224524208,2.2255331422048603,0.0,0.0,4.83,4.83,13.58,15.453347,0.7751482293130041,0.6278564
1983-07-12,0.0,1518.6100357055147,2.7398644693991576,0.0,0.0,0.34,0.34,17.04,15.426742,0.756077048518941,0.6007936
1983-07-13,0.0,1517.5226435941884,2.919196632622229,0.0,0.0,5.17,5.17,18.165,15.379058,0.7424348665808947,0.5748133
1983-07-14,0.0,1522.0306644903608,2.8647689940348062,0.0,0.0,10.4,10.4,17.82,15.359995,0.8006476513872529,0.5531631
1983-07-15,0.0,1530.3884112210624,3.2580540823428157,0.0,0.0,12.3,12.3,19.915,15.34885,0.9209167091056397,0.5531631
1983-07-16,0.0,1534.7374156513401,3.100635067106429,0.0,0.0,4.65,4.65,19.07,15.308358,0.9904830173248214,0.5531631
1983-07-17,0.0,1532.5340038961845,2.906064840377683,0.0,0.0,0.0,0.0,18.05,15.264003,0.9546044581757109,0.5163577
1983-07-18,0.0,1528.458203464944,2.5338902393377545,0.0,0.0,0.0,0.0,15.825,15.252864,0.8916277208398455,0.48821244
1983-07-19,0.0,1524.1089712317362,2.5950000998131135,0.0,0.0,0.17,0.17,16.31,15.212361,0.8290013255310702,0.47089225
1983-07-20,0.0,1523.9190069328888,2.4835185517614944,0.0,0.0,6.82,6.82,15.635,15.167992,0.8263685361117848,0.46980974
1983-07-21,0.0,1532.8855854954368,2.3899578948435916,0.0,0.0,16.55,16.55,14.92,15.156853,0.9602409392792384,0.4535721
1983-07-22,0.0,1547.9899098420597,2.643989739885859,0.0,0.0,21.31,21.31,16.495,15.0910635,1.2365775762856235,0.6700743
1983-07-23,0.0,1551.1383537516133,2.710493869202417,0.0,0.0,0.0,0.0,16.895,15.072,1.3035190203707248,0.87358636
1983-07-24,0.0,1548.9505945681872,2.8842979939119897,0.0,0.0,3.34,3.34,17.99,15.042753,1.2566305838441016,0.98725
1983-07-25,0.0,1549.0634307526236,2.872803925768878,0.0,0.0,5.02,5.02,17.995,14.977253,1.2590071276096069,1.0435406
1983-07-26,0.0,1550.8587645860632,2.6077035583576618,0.0,0.0,0.0,0.0,16.365,14.973367,1.2974306515873852,1.0435406
1983-07-27,0.0,1553.1549091870738,2.388381241280747,0.0,0.0,6.03,6.03,14.975,14.899067,1.3482862259071928,1.033798
1983-07-28,0.0,1553.9670353880138,3.194991269884876,0.0,0.0,4.09,4.09,19.85,14.879997,1.3667466373856094,1.033798
1983-07-29,0.0,1551.7106651890285,3.634840450574929,0.0,0.0,0.54,0.54,22.14,14.839928,1.3160709901294472,0.9785899
1983-07-30,0.0,1549.146410806122,3.6433633227447255,0.0,0.0,4.08,4.08,22.275,14.783989,1.260757712232679,0.94286704
1983-07-31,0.0,1547.6425764956755,2.5419490464244965,0.0,0.0,2.36,2.36,16.21,14.763678,1.2294064894820727,0.889824
1983-08-01,0.0,1547.71954610741,2.761673582290117,0.0,0.0,5.03,5.03,17.675,14.688005,1.230992018328452,0.85626614
1983-08-02,0.0,1548.8758218590835,2.941280529002673,0.0,0.0,5.61,5.61,18.735,14.676855,1.2550582008334374,0.8075532
1983-08-03,0.0,1549.087218263967,2.962352884562531,0.0,0.0,3.36,3.36,18.95,14.593225,1.2595087109994563,0.7610052
1983-08-04,0.0,1546.5750402736653,3.34590418341985,0.0,0.0,0.0,0.0,21.06,14.589339,1.2076252943431087,0.7068797
1983-08-05,0.0,1542.7865800475836,2.9502747748059157,0.0,0.0,0.0,0.0,19.055,14.502848,1.1333965610622263,0.6700743
1983-08-06,0.0,1544.3857620254048,3.4832132184036078,0.0,0.0,12.83,12.83,21.89,14.4958,1.1641566058762165,0.64950657
1983-08-07,0.0,1546.058278958538,3.0758496622141993,0.0,0.0,0.0,0.0,19.84,14.40685,1.1972207272142605,0.6354339
